"x","y","fips","abbr","full","county"
1656540.22765846,-1319917.26612552,"13005","GA","Georgia","Bacon County"
1476576.12881541,-1382085.03296079,"13007","GA","Georgia","Baker County"
1554946.55437386,-1170282.56460172,"13009","GA","Georgia","Baldwin County"
1507498.44166621,-1034095.33466121,"13011","GA","Georgia","Banks County"
1496475.82087454,-1079630.86537279,"13013","GA","Georgia","Barrow County"
1390479.97671971,-1070344.75539023,"13015","GA","Georgia","Bartow County"
1584574.87530594,-1313289.47799221,"13017","GA","Georgia","Ben Hill County"
1595964.66063946,-1366321.29509413,"13019","GA","Georgia","Berrien County"
1518072.72257705,-1207808.99317725,"13021","GA","Georgia","Bibb County"
1558890.28873488,-1243761.15277277,"13023","GA","Georgia","Bleckley County"
1712361.23297489,-1353109.98321101,"13025","GA","Georgia","Brantley County"
1566714.01946311,-1416472.04836144,"13027","GA","Georgia","Brooks County"
1733765.3235632,-1243183.34820199,"13029","GA","Georgia","Bryan County"
1710267.7627226,-1216654.67982355,"13031","GA","Georgia","Bulloch County"
1662820.05248358,-1148032.8275137,"13033","GA","Georgia","Burke County"
1489429.2517385,-1159364.15139608,"13035","GA","Georgia","Butts County"
1457709.79311288,-1362923.99767368,"13037","GA","Georgia","Calhoun County"
1746457.44845445,-1373755.66027825,"13039","GA","Georgia","Camden County"
1678316.62262046,-1221183.56830236,"13043","GA","Georgia","Candler County"
1381492.82952385,-1147932.69865757,"13045","GA","Georgia","Carroll County"
1352972.50556546,-1001688.58197525,"13047","GA","Georgia","Catoosa County"
1707927.16341902,-1386541.029739,"13049","GA","Georgia","Charlton County"
1778900.33295329,-1248208.77023835,"13051","GA","Georgia","Chatham County"
1430441.61919306,-1278924.83359203,"13053","GA","Georgia","Chattahoochee County"
1338440.05396877,-1052762.6664572,"13055","GA","Georgia","Chattooga County"
1422247.38053722,-1063040.63974309,"13057","GA","Georgia","Cherokee County"
1529430.57758895,-1074470.15441964,"13059","GA","Georgia","Clarke County"
1416690.14066453,-1351229.30265818,"13061","GA","Georgia","Clay County"
1445935.72006096,-1134681.34939394,"13063","GA","Georgia","Clayton County"
1640314.21994585,-1389461.41463691,"13065","GA","Georgia","Clinch County"
1419029.24183219,-1097509.98042443,"13067","GA","Georgia","Cobb County"
1618200.01840623,-1330759.97545352,"13069","GA","Georgia","Coffee County"
1540476.57326788,-1386804.3629387,"13071","GA","Georgia","Colquitt County"
1637568.01255662,-1101300.78652947,"13073","GA","Georgia","Columbia County"
1576749.777412,-1386603.44179565,"13075","GA","Georgia","Cook County"
1411555.57257385,-1164911.58001364,"13077","GA","Georgia","Coweta County"
1497595.01448662,-1221822.44577568,"13079","GA","Georgia","Crawford County"
1532248.25845435,-1305898.96507716,"13081","GA","Georgia","Crisp County"
1318715.73034744,-1006797.0141142,"13083","GA","Georgia","Dade County"
1448456.50625116,-1039967.68862038,"13085","GA","Georgia","Dawson County"
1473946.69550557,-1435148.4076235,"13087","GA","Georgia","Decatur County"
1455639.43032986,-1113436.76101444,"13089","GA","Georgia","DeKalb County"
1584010.81549716,-1270213.4619479,"13091","GA","Georgia","Dodge County"
1523922.87174607,-1279992.20238629,"13093","GA","Georgia","Dooly County"
1492500.13204539,-1357131.6690873,"13095","GA","Georgia","Dougherty County"
1403782.89350596,-1128666.97024995,"13097","GA","Georgia","Douglas County"
1433713.1902193,-1385217.51402366,"13099","GA","Georgia","Early County"
1628558.81200678,-1420162.65229943,"13101","GA","Georgia","Echols County"
1743159.39029749,-1204991.18619062,"13103","GA","Georgia","Effingham County"
1571847.86991959,-1048439.08808422,"13105","GA","Georgia","Elbert County"
1654660.42310518,-1198810.7759841,"13107","GA","Georgia","Emanuel County"
1700263.83950746,-1245334.90782771,"13109","GA","Georgia","Evans County"
1435175.27526157,-993167.27359887,"13111","GA","Georgia","Fannin County"
1435895.72725645,-1151966.06872338,"13113","GA","Georgia","Fayette County"
1356924.65344304,-1075107.3625703,"13115","GA","Georgia","Floyd County"
1453343.64288358,-1058209.44430096,"13117","GA","Georgia","Forsyth County"
1532593.43190758,-1029140.86580972,"13119","GA","Georgia","Franklin County"
1426511.55479036,-1133487.85995217,"13121","GA","Georgia","Fulton County"
1415626.84514494,-1012408.96350837,"13123","GA","Georgia","Gilmer County"
1608385.15762503,-1144014.21042472,"13125","GA","Georgia","Glascock County"
1745437.84760877,-1336755.24048843,"13127","GA","Georgia","Glynn County"
1377683.42355792,-1042654.66526658,"13129","GA","Georgia","Gordon County"
1506538.61060783,-1429148.44142254,"13131","GA","Georgia","Grady County"
1555938.15482448,-1112048.41004417,"13133","GA","Georgia","Greene County"
1469853.79742359,-1090264.21770579,"13135","GA","Georgia","Gwinnett County"
1502090.27888684,-1004070.37018875,"13137","GA","Georgia","Habersham County"
1480433.86315076,-1037632.14899288,"13139","GA","Georgia","Hall County"
1577693.75113539,-1140071.08831191,"13141","GA","Georgia","Hancock County"
1363399.3387419,-1125774.33153303,"13143","GA","Georgia","Haralson County"
1416024.41153395,-1235399.19520348,"13145","GA","Georgia","Harris County"
1557919.38126032,-1025911.82135896,"13147","GA","Georgia","Hart County"
1380670.7791756,-1176649.50010247,"13149","GA","Georgia","Heard County"
1466768.40991354,-1145285.52972639,"13151","GA","Georgia","Henry County"
1529226.67381249,-1251220.00731696,"13153","GA","Georgia","Houston County"
1590203.13735073,-1333672.74684037,"13155","GA","Georgia","Irwin County"
1511124.2016213,-1058387.88613318,"13157","GA","Georgia","Jackson County"
1511328.98037323,-1149294.55067908,"13159","GA","Georgia","Jasper County"
1635351.58079725,-1300585.50747814,"13161","GA","Georgia","Jeff Davis County"
1631027.11386824,-1150960.03184368,"13163","GA","Georgia","Jefferson County"
1678565.89422144,-1175698.24562542,"13165","GA","Georgia","Jenkins County"
1622275.07077228,-1199260.63297253,"13167","GA","Georgia","Johnson County"
1529813.8935719,-1181457.22668493,"13169","GA","Georgia","Jones County"
1474324.35289931,-1184095.33798898,"13171","GA","Georgia","Lamar County"
1611181.00744504,-1388464.33338669,"13173","GA","Georgia","Lanier County"
1598299.90856018,-1227465.17072194,"13175","GA","Georgia","Laurens County"
1498291.71707085,-1331505.27270515,"13177","GA","Georgia","Lee County"
1740270.1048894,-1270465.25256601,"13179","GA","Georgia","Liberty County"
1618346.42661597,-1079855.71773897,"13181","GA","Georgia","Lincoln County"
1719176.7520969,-1287330.31344725,"13183","GA","Georgia","Long County"
1598574.4196915,-1424518.41291564,"13185","GA","Georgia","Lowndes County"
1459307.60444813,-1022964.14933062,"13187","GA","Georgia","Lumpkin County"
1621167.90469907,-1116824.54580227,"13189","GA","Georgia","McDuffie County"
1757953.4430278,-1307534.90811843,"13191","GA","Georgia","McIntosh County"
1498244.49621428,-1261340.7255574,"13193","GA","Georgia","Macon County"
1538419.27791623,-1053786.76708276,"13195","GA","Georgia","Madison County"
1452792.80431576,-1271435.32475644,"13197","GA","Georgia","Marion County"
1424221.65072657,-1194902.03512789,"13199","GA","Georgia","Meriwether County"
1451312.53963897,-1405833.96824843,"13201","GA","Georgia","Miller County"
1506534.5119286,-1389697.39594489,"13205","GA","Georgia","Mitchell County"
1498834.87888693,-1188756.75252368,"13207","GA","Georgia","Monroe County"
1638128.11551644,-1247191.56047285,"13209","GA","Georgia","Montgomery County"
1523845.47262217,-1119870.73351312,"13211","GA","Georgia","Morgan County"
1388570.16564318,-1010360.85526324,"13213","GA","Georgia","Murray County"
1417597.30527105,-1262250.41816069,"13215","GA","Georgia","Muscogee County"
1494045.37897683,-1127812.33645817,"13217","GA","Georgia","Newton County"
1529292.08573344,-1090803.8161199,"13219","GA","Georgia","Oconee County"
1555713.96537322,-1077712.86674532,"13221","GA","Georgia","Oglethorpe County"
1394796.76180019,-1108189.01662684,"13223","GA","Georgia","Paulding County"
1515326.54854896,-1235394.52607787,"13225","GA","Georgia","Peach County"
1417458.88280671,-1038639.74194234,"13227","GA","Georgia","Pickens County"
1684936.90764855,-1338726.34763128,"13229","GA","Georgia","Pierce County"
1452424.29123426,-1187688.29407327,"13231","GA","Georgia","Pike County"
1358110.47419966,-1102727.23674317,"13233","GA","Georgia","Polk County"
1551927.61843345,-1266507.2057723,"13235","GA","Georgia","Pulaski County"
1539725.88661923,-1144569.82802421,"13237","GA","Georgia","Putnam County"
1415863.47592534,-1333224.88953591,"13239","GA","Georgia","Quitman County"
1504376.70031239,-977123.80744835,"13241","GA","Georgia","Rabun County"
1441539.98744923,-1340507.14220348,"13243","GA","Georgia","Randolph County"
1658925.34524995,-1115779.28976011,"13245","GA","Georgia","Richmond County"
1477015.49564626,-1118897.01604174,"13247","GA","Georgia","Rockdale County"
1473514.99486457,-1280578.12011565,"13249","GA","Georgia","Schley County"
1712817.35200695,-1176477.7977467,"13251","GA","Georgia","Screven County"
1444245.71095595,-1428824.3660319,"13253","GA","Georgia","Seminole County"
1461477.85864486,-1166824.61476232,"13255","GA","Georgia","Spalding County"
1522801.02506581,-1009053.93521172,"13257","GA","Georgia","Stephens County"
1429524.33695895,-1306462.94461338,"13259","GA","Georgia","Stewart County"
1494740.10103758,-1299179.52375556,"13261","GA","Georgia","Sumter County"
1446848.22937921,-1233637.33424611,"13263","GA","Georgia","Talbot County"
1578056.35700169,-1112325.50674936,"13265","GA","Georgia","Taliaferro County"
1692407.2415836,-1266921.82497283,"13267","GA","Georgia","Tattnall County"
1474703.38590003,-1243089.76646068,"13269","GA","Georgia","Taylor County"
1607867.20895105,-1288636.81249746,"13271","GA","Georgia","Telfair County"
1471036.37824444,-1332936.9230268,"13273","GA","Georgia","Terrell County"
1536919.34055978,-1425409.94489888,"13275","GA","Georgia","Thomas County"
1563125.0376942,-1352441.31319221,"13277","GA","Georgia","Tift County"
1660279.84825775,-1253569.15817491,"13279","GA","Georgia","Toombs County"
1478261.74826871,-976785.93710117,"13281","GA","Georgia","Towns County"
1630987.92486478,-1229760.83497178,"13283","GA","Georgia","Treutlen County"
1393745.71336875,-1206546.10110355,"13285","GA","Georgia","Troup County"
1549764.26318556,-1326931.32596304,"13287","GA","Georgia","Turner County"
1550207.11911849,-1220446.01122043,"13289","GA","Georgia","Twiggs County"
1457588.96290549,-989772.84342823,"13291","GA","Georgia","Union County"
1467361.73882802,-1210530.19691412,"13293","GA","Georgia","Upson County"
1339240.93608968,-1026856.80097995,"13295","GA","Georgia","Walker County"
1500625.44249371,-1101891.25419364,"13297","GA","Georgia","Walton County"
1665790.12790399,-1364916.37580279,"13299","GA","Georgia","Ware County"
1601301.32261199,-1123602.18129603,"13301","GA","Georgia","Warren County"
1599861.8515662,-1171966.12350543,"13303","GA","Georgia","Washington County"
1713081.24692829,-1315159.82213099,"13305","GA","Georgia","Wayne County"
1457015.98447898,-1307286.04976635,"13307","GA","Georgia","Webster County"
1621573.97367651,-1263485.3680352,"13309","GA","Georgia","Wheeler County"
1481117.63347883,-1010882.70052668,"13311","GA","Georgia","White County"
1368754.01107037,-1013660.0245214,"13313","GA","Georgia","Whitfield County"
1559005.94806171,-1292981.60592491,"13315","GA","Georgia","Wilcox County"
1586998.12148265,-1082200.03680963,"13317","GA","Georgia","Wilkes County"
1571158.74253031,-1201034.68084415,"13319","GA","Georgia","Wilkinson County"
1533526.67583062,-1355007.40753186,"13321","GA","Georgia","Worth County"
-187397.79398701,-2252216.95945274,"15001","HI","Hawaii","Hawaii County"
-475895.96913879,-2022525.57174861,"15003","HI","Hawaii","Honolulu County"
-363856.14917544,-2066341.03567026,"15005","HI","Hawaii","Kalawao County"
-633715.50370458,-1942095.79970809,"15007","HI","Hawaii","Kauai County"
-286056.00036735,-2122071.05150677,"15009","HI","Hawaii","Maui County"
-1300140.22128644,-46369.65329447,"16001","ID","Idaho","Ada County"
-1286699.71228832,133915.92488254,"16003","ID","Idaho","Adams County"
-988591.00358528,-199890.09205882,"16005","ID","Idaho","Bannock County"
-929093.88456583,-244864.08255054,"16007","ID","Idaho","Bear Lake County"
-1242311.76153472,374420.88750522,"16009","ID","Idaho","Benewah County"
-1020293.73854089,-116801.12185873,"16011","ID","Idaho","Bingham County"
-1131195.04586315,-74227.2379273,"16013","ID","Idaho","Blaine County"
-1263858.1009812,5295.77893721,"16015","ID","Idaho","Boise County"
-1220838.84485206,488314.18834637,"16017","ID","Idaho","Bonner County"
-912208.01682005,-119352.87869859,"16019","ID","Idaho","Bonneville County"
-1193530.92793601,540748.01765283,"16021","ID","Idaho","Boundary County"
-1042225.39621968,-58320.03628385,"16023","ID","Idaho","Butte County"
-1188740.69220274,-69302.33597027,"16025","ID","Idaho","Camas County"
-1331296.40269756,-10038.04941368,"16027","ID","Idaho","Canyon County"
-949025.44319597,-176710.75027847,"16029","ID","Idaho","Caribou County"
-1097277.36421079,-210529.19421743,"16031","ID","Idaho","Cassia County"
-992272.64966466,-4958.72652652,"16033","ID","Idaho","Clark County"
-1205515.7599976,304493.13706739,"16035","ID","Idaho","Clearwater County"
-1127014.42004509,17283.75887591,"16037","ID","Idaho","Custer County"
-1247087.65684,-67672.00553196,"16039","ID","Idaho","Elmore County"
-969244.74744143,-248277.2724045,"16041","ID","Idaho","Franklin County"
-906456.2547015,-26700.49536157,"16043","ID","Idaho","Fremont County"
-1305459.079934,12696.08742061,"16045","ID","Idaho","Gem County"
-1196180.35885943,-109181.7323566,"16047","ID","Idaho","Gooding County"
-1194579.0506864,198776.52338574,"16049","ID","Idaho","Idaho County"
-989351.12524351,-53141.67700537,"16051","ID","Idaho","Jefferson County"
-1152469.80511305,-157625.23626141,"16053","ID","Idaho","Jerome County"
-1238500.2215499,426135.70234931,"16055","ID","Idaho","Kootenai County"
-1260858.66503932,335026.10865354,"16057","ID","Idaho","Latah County"
-1100949.12571972,117163.76450384,"16059","ID","Idaho","Lemhi County"
-1239867.89983438,267313.33682798,"16061","ID","Idaho","Lewis County"
-1137953.54940193,-123463.5974738,"16063","ID","Idaho","Lincoln County"
-926569.43774274,-72344.59757505,"16065","ID","Idaho","Madison County"
-1097304.65506573,-133403.56009206,"16067","ID","Idaho","Minidoka County"
-1279865.39446909,292121.98752947,"16069","ID","Idaho","Nez Perce County"
-1024849.39465369,-234501.23899958,"16071","ID","Idaho","Oneida County"
-1327612.54274696,-144082.00555482,"16073","ID","Idaho","Owyhee County"
-1330951.38924416,33277.09408162,"16075","ID","Idaho","Payette County"
-1036425.41694414,-184066.2238583,"16077","ID","Idaho","Power County"
-1194133.75550337,363919.94058879,"16079","ID","Idaho","Shoshone County"
-897566.86244247,-74212.83226814,"16081","ID","Idaho","Teton County"
-1197826.34603702,-190914.11900575,"16083","ID","Idaho","Twin Falls County"
-1225991.37262482,100907.38445053,"16085","ID","Idaho","Valley County"
-1325639.81964171,77493.84104233,"16087","ID","Idaho","Washington County"
750415.80577744,-516954.34004127,"17001","IL","Illinois","Adams County"
940750.817078,-801517.08428696,"17003","IL","Illinois","Alexander County"
913243.01055131,-621262.73803369,"17005","IL","Illinois","Bond County"
